True coincidence factor calculation results.

Decay branch(es):
 Eu-152   EC  Sm-152 (13.5077 y) - 72.08%
Eu-152   B-  Gd-152 (13.5077 y) - 27.92%

Date: 24/03/2021
Time: 07:19:48

Calculation settings:
cp.xrays = true
cp.annihilation = true
cp.angular = true
cp.angle_optimize = false
cp.calc_full_eff = false
cp.calc_spectrum = true
cp.calc_coincidence = true
cp.CP_CalcScat = true
cp.calc_effc = false
cp.calc_electron = false

DetectorType = COAXIAL
DC_CrystalDiameter = 5.51 cm
DC_CrystalHeight = 3.3 cm
DC_CrystalHoleDiameter = 1.02 cm
DC_CrystalHoleHeight = 1.99 cm
DC_CrystalFrontDeadLayer = 0.1 cm
DC_CrystalSideDeadLayer = 0.07 cm
DC_CrystalBackDeadLayer = 0.07 cm
DC_CrystalHoleBottomDeadLayer = 0.0003 cm
DC_CrystalHoleSideDeadLayer = 0.0003 cm
DC_CrystalSideCladdingThickness = 0.08 cm
DC_CapToCrystalDistance = 0.3 cm
DC_DetectorCapDiameter = 7 cm
DC_DetectorCapFrontThickness = 0.103 cm
DC_DetectorCapSideThickness = 0.1 cm
DC_DetectorCapBackThickness = 0.1 cm
DC_DetectorMountingThickness = 3 cm
DC_CrystalCurvatureRadius = 0 cm

SourceType = POINT
pdistance = 1 cm
prho = 0 cm

DC_nCrystalElements = 1
DC_ZCrystal[0] = 32
DC_FractionTypeCrystal = MASS
DC_FractionsCrystal[0] = 1
DC_RoCrystal = 5.323
DC_nCrystalSideCladdingElements = 1
DC_ZCrystalSideCladding[0] = 13
DC_FractionTypeCrystalSideCladding = MASS
DC_FractionsCrystalSideCladding[0] = 1
DC_RoCrystalSideCladding = 2.7
DC_nCrystalMountingElements = 1
DC_ZCrystalMounting[0] = 13
DC_FractionTypeCrystalMounting = MASS
DC_FractionsCrystalMounting[0] = 1
DC_RoCrystalMounting = 2.7
DC_nDetectorCapElements = 1
DC_ZDetectorCap[0] = 13
DC_FractionTypeDetectorCap = MASS
DC_FractionsDetectorCap[0] = 1
DC_RoDetectorCap = 2.7
DC_nVacuum = 1
DC_ZVacuum[0] = 13
DC_FractionTypeVacuum = MASS
DC_FractionsVacuum[0] = 1
DC_RoVacuum = 1e-10



Number of simulated decays: 1000000

Results:
-----------------------------------------------------------------------------------
##	E, MeV	I	dI(%)	CF	dCF(%)	Eff	dEff(%)	Areas	AreasCoi
-----------------------------------------------------------------------------------
138	0.839360	1.7709e-04	2.8780	0.50000	86.60	1.13e-02	70.71	2.00	4.00
139	0.841574	1.6752e-03	1.7868	0.88235	25.05	1.79e-02	18.26	30.00	34.00
140	0.850100	7.7114e-06	10.3448	0.00000	0.00	0.00e+00	0.00	0.00	2.00
141	0.855210	1.9677e-05	6.7674	0.00000	0.00	0.00e+00	0.00	0.00	0.00
142	0.867380	4.2279e-02	0.6815	1.23477	4.79	2.30e-02	3.21	973.00	788.00
143	0.901190	8.5355e-04	2.8293	0.82759	27.60	2.81e-02	20.41	24.00	29.00
144	0.906060	9.1737e-05	4.3644	1.33333	76.38	4.36e-02	50.00	4.00	3.00
145	0.919337	4.1853e-03	1.0851	1.33333	15.59	2.29e-02	10.21	96.00	72.00
146	0.919740	6.4880e-05	5.7502	0.00000	0.00	3.08e-02	70.71	2.00	0.00
147	0.926310	2.7228e-03	1.2318	0.86667	18.95	1.91e-02	13.87	52.00	60.00
148	0.930590	7.2859e-04	2.5547	0.64865	37.36	1.65e-02	28.87	12.00	18.50
149	0.937050	2.6591e-05	30.0000	0.00000	0.00	0.00e+00	0.00	0.00	0.00
150	0.947150	1.0902e-05	17.0774	1.00000	141.42	9.17e-02	100.00	1.00	1.00
151	0.958630	1.9677e-04	5.4187	3.00000	115.47	1.52e-02	57.74	3.00	1.00
152	0.961080	7.9771e-05	26.6694	1.00000	100.00	2.51e-02	70.71	2.00	2.00
153	0.963367	1.4040e-03	4.3726	0.98571	24.12	2.46e-02	17.21	34.50	35.00
154	0.964057	1.4510e-01	0.4481	1.06960	2.57	2.16e-02	1.79	3135.00	2931.00
155	0.968650	7.9239e-05	2.7113	0.00000	0.00	0.00e+00	0.00	0.00	2.00
156	0.970220	1.1966e-05	26.6667	0.00000	0.00	0.00e+00	0.00	0.00	0.00
157	0.974090	1.3561e-04	5.8824	1.00000	81.65	2.21e-02	57.74	3.00	3.00
158	0.990180	3.1377e-04	4.2373	1.50000	64.55	1.91e-02	40.82	6.00	4.00
159	1.005270	6.5944e-03	1.6569	1.20652	14.10	1.68e-02	9.49	111.00	92.00
160	1.050100	7.1794e-06	40.7425	0.00000	0.00	0.00e+00	0.00	0.00	0.00
161	1.084380	1.0636e-04	7.5096	0.50000	122.47	9.40e-03	100.00	1.00	2.00
162	1.085837	1.0115e-01	0.4617	1.11001	3.32	1.99e-02	2.23	2008.00	1809.00
163	1.089737	1.7337e-02	0.4601	1.07332	7.81	1.98e-02	5.39	344.00	320.50
164	1.109180	1.8853e-03	3.3850	1.05556	23.26	2.02e-02	16.22	38.00	36.00
165	1.112076	1.3667e-01	0.5867	1.09577	2.87	1.89e-02	1.97	2580.00	2354.50
166	1.170970	3.7226e-04	4.3025	0.64706	38.70	2.95e-02	30.15	11.00	17.00
167	1.206090	1.3030e-04	10.2041	1.00000	81.65	2.30e-02	57.74	3.00	3.00
168	1.212948	1.4146e-02	0.5476	1.27404	9.26	1.87e-02	6.14	265.00	208.00
169	1.246340	9.3066e-06	14.2908	0.00000	0.00	0.00e+00	0.00	0.00	0.00
170	1.249940	1.8693e-03	1.3353	1.10145	23.65	2.03e-02	16.22	38.00	34.50
171	1.261350	3.3505e-04	3.9683	0.62500	57.01	1.49e-02	44.72	5.00	8.00
172	1.292780	1.0051e-03	2.6726	0.97297	33.44	1.79e-02	23.57	18.00	18.50
173	1.299142	1.6327e-02	0.4886	1.26492	9.25	1.62e-02	6.14	265.00	209.50
174	1.314600	1.9146e-05	27.7778	0.00000	0.00	0.00e+00	0.00	0.00	1.00
175	1.315580	3.6429e-05	4.3960	0.00000	0.00	0.00e+00	0.00	0.00	0.00
176	1.318380	1.5689e-05	8.4746	0.00000	0.00	0.00e+00	0.00	0.00	0.00
177	1.348100	1.7284e-04	4.6154	1.00000	70.71	2.31e-02	50.00	4.00	4.00
178	1.363780	2.5846e-04	2.2950	1.66667	73.03	1.93e-02	44.72	5.00	3.00
179	1.390500	4.2544e-05	3.7692	2.00000	122.47	4.70e-02	70.71	2.00	1.00
180	1.408013	2.0868e-01	0.4141	1.10045	2.56	1.53e-02	1.77	3199.00	2907.00
181	1.455100	2.4995e-05	19.1527	0.00000	0.00	0.00e+00	0.00	0.00	3.00
182	1.457643	4.9697e-03	0.8397	1.06452	18.76	1.33e-02	12.31	66.00	62.00
183	1.491400	5.8499e-06	45.4561	0.00000	0.00	3.42e-01	70.71	2.00	0.00
184	1.528100	2.7946e-03	1.2032	0.76190	23.46	1.15e-02	17.68	32.00	42.00
185	1.605620	7.8709e-05	4.7297	0.00000	0.00	1.27e-02	100.00	1.00	0.00
186	1.608360	5.3978e-05	3.9591	0.00000	0.00	0.00e+00	0.00	0.00	1.00
187	1.635380	1.6220e-06	26.2323	0.00000	0.00	0.00e+00	0.00	0.00	1.00
188	1.647440	7.2592e-05	4.7770	0.00000	0.00	0.00e+00	0.00	0.00	0.00
189	1.769090	9.3066e-05	2.3170	0.50000	122.47	1.07e-02	100.00	1.00	2.00
-----------------------------------------------------------------------------------
